date,ethnicity,sex,age,sensitive_0,feature_0,predicted_outcome
1994-01-01,1,2,6,1,1,0.4485691109433116
1994-01-01,1,2,5,1,1,0.7512429886028198
1994-01-01,1,2,7,1,2,0.3137618354448074
1994-01-01,1,2,4,1,1,0.6181332802835071
1994-01-01,1,2,3,1,1,0.3376544564118476
1994-01-01,1,2,3,0,2,0.7075562022328552
1994-01-01,1,2,2,1,1,0.2002190433051924
1994-01-01,1,2,4,0,2,0.0100358692185286
1994-01-01,1,2,4,0,1,0.2819995093552527
1994-01-01,1,2,7,0,2,0.0386193980216257
1994-01-01,1,2,7,0,2,0.1552465994816797
1994-01-01,1,2,3,0,1,0.7339734099117099
1994-01-01,1,2,6,1,1,0.5975038552755444
1994-01-01,1,2,4,1,1,0.5637035018884045
1994-01-01,1,2,2,0,3,0.5076684139598295
1994-01-01,1,2,5,0,2,0.9402642706438908
1994-01-01,1,2,3,1,2,0.4135383001574347
1994-01-01,1,2,2,1,1,0.7497623135832332
1994-01-01,1,2,2,1,1,0.8863908445333697
1994-01-01,1,2,2,0,2,0.9456220414562748
1994-01-01,1,2,3,1,1,0.8350270021103651
1994-01-01,1,2,4,0,2,0.8413938763906816
1994-01-01,1,2,4,0,2,0.7461469186045621
1994-01-01,1,2,2,0,1,0.7367473367899632
1994-01-01,1,2,3,1,2,0.8404484285759486
1994-01-01,1,2,2,0,1,0.0646866434681091
1994-01-01,1,2,2,0,3,0.4397410491820698
1994-01-01,1,2,3,1,1,0.8847652472027967
1994-01-01,1,2,5,1,2,0.0726489995797674
1994-01-01,1,2,7,0,1,0.8849094024527252
1994-01-01,1,2,2,0,2,0.5217883827462502
1994-01-01,1,2,7,1,2,0.4178653443847043
1994-01-01,1,2,3,0,1,0.5998130601407592
1994-01-01,1,2,4,1,1,0.5084568093481379
1994-01-01,1,2,2,0,2,0.6146680682383046
1994-01-01,1,2,5,0,2,0.7349370821680208
1994-01-01,1,2,6,0,1,0.8565506399478794
1994-01-01,1,2,2,1,1,0.0268365290137219
1994-01-01,1,2,4,1,2,0.3295557197459083
1994-01-01,1,2,3,0,1,0.3680558347245014
1994-01-01,1,2,5,1,2,0.4079424746689739
1994-01-01,1,2,7,1,2,0.7287736804775629
1994-01-01,1,2,4,0,1,0.6018057554041819
1994-01-01,1,2,4,1,1,0.4582840441311332
1994-01-01,1,2,4,1,2,0.7973551836592156
1994-01-01,1,2,6,1,2,0.0998760476065758
1994-01-01,1,2,5,1,2,0.9856702157961582
1994-01-01,1,2,4,0,1,0.3539857217469458
1994-01-01,1,2,6,0,1,0.3983642990147248
1994-01-01,1,2,4,0,2,0.0566321948937954
1994-01-01,1,2,3,1,1,0.0379992545987697
1994-01-01,1,2,4,0,2,0.828477334040379
1994-01-01,1,2,5,0,2,0.5220533466234668
1994-01-01,1,2,5,1,1,0.8460922819489838
1994-01-01,1,2,3,0,2,0.2093657492523482
1994-01-01,1,2,3,1,1,0.5742907139860471
1994-01-01,1,2,3,1,2,0.2234301249411983
1994-01-01,1,2,5,1,2,0.6957377229675391
1994-01-01,1,2,3,0,1,0.5051574400487131
1994-01-01,1,2,4,0,1,0.5958131995713031
1994-01-01,1,2,7,0,2,0.3618357667203141
1994-01-01,1,2,5,0,2,0.001406967784818
1994-01-01,1,2,3,1,2,0.4237887790375475
1994-01-01,1,2,4,0,2,0.9142068663797432
1994-01-01,1,2,7,0,1,0.2512731748660106
1994-01-01,1,2,4,1,1,0.2887271932515565
1994-01-01,1,2,3,0,2,0.5725277995232678
1994-01-01,1,2,5,0,1,0.6689119841918891
1994-01-01,1,2,5,0,2,0.3341667823000648
1994-01-01,1,2,4,1,2,0.3035499557999846
1994-01-01,1,2,6,0,1,0.1259546857852651
1994-01-01,1,2,2,0,1,0.6355889759347318
1994-01-01,1,2,2,0,1,0.2244439052694556
1994-01-01,1,2,3,1,3,0.2858376944279773
1994-01-01,1,2,6,1,1,0.0210968588509474
1994-01-01,1,2,2,0,1,0.0192935914104717
1994-01-01,1,2,2,1,2,0.0074001365117198
1994-01-01,1,2,4,0,2,0.0820761669975958
1994-01-01,1,2,3,0,2,0.1773549029381658
1994-01-01,1,2,5,0,1,0.9305550556988302
1994-01-01,1,2,3,1,2,0.7769147333353478
1994-01-01,1,2,2,1,1,0.5121576819096952
1994-01-01,1,2,3,1,1,0.1721171595941792
1994-01-01,1,2,4,0,1,0.9465913547596764
1994-01-01,1,2,4,1,2,0.3299307200072235
1994-01-01,1,2,4,1,2,0.8527908063499701
1994-01-01,1,2,4,1,2,0.3664233670440379
1994-01-01,1,2,4,0,3,0.7692448277463818
1994-01-01,1,2,3,1,2,0.2794920190747414
1994-01-01,1,2,5,0,1,0.7354393405986814
1994-01-01,1,2,3,1,1,0.5457119675355682
1994-01-01,1,2,2,1,1,0.7630719491356444
1994-01-01,1,2,6,0,1,0.4512898668120432
1994-01-01,1,2,7,1,2,0.2441712744610076
1994-01-01,1,2,3,0,1,0.5634180870460168
1994-01-01,1,2,6,1,1,0.1166329812321609
1994-01-01,1,2,3,1,1,0.133762378097309
1994-01-01,1,2,2,1,2,0.919979015906036
1994-01-01,1,2,3,0,2,0.2056574122490967
1994-01-01,1,2,5,0,1,0.2399581449150218
1994-01-01,1,2,3,1,2,0.7974236557395584
1994-01-01,1,2,7,0,1,0.2278130898364437
1994-01-01,1,2,2,0,2,0.662246301349254
1994-01-01,1,2,6,1,2,0.3773268875363871
1994-01-01,1,2,3,1,1,0.3372447999180816
1994-01-01,1,2,3,0,2,0.0226902848794675
1994-01-01,1,2,3,0,2,0.3019448554855818
1994-01-01,1,2,4,1,1,0.1047694640214737
1994-01-01,1,2,4,1,1,0.3368800092114529
1994-01-01,1,2,3,1,2,0.0076604945420297
1994-01-01,1,2,3,1,1,0.8395017532431923
1994-01-01,1,2,5,0,1,0.5575133492897761
1994-01-01,1,2,5,0,1,0.6762871019309367
1994-01-01,1,2,3,0,1,0.3817453841075557
1994-01-01,1,2,4,0,1,0.3904398197030366
1994-01-01,1,2,4,1,1,0.1346326521823179
1994-01-01,1,2,2,1,1,0.6363729557546011
1994-01-01,1,2,7,0,2,0.1210790605888447
1994-01-01,1,2,4,0,2,0.038665421224955
1994-01-01,1,2,3,0,1,0.6157365317901089
1994-01-01,1,2,2,1,2,0.8541643376722503
1994-01-01,1,2,3,1,1,0.1834995017088633
1994-01-01,1,2,4,0,2,0.5959576760718303
1994-01-01,1,2,6,1,2,0.8690778202350355
1994-01-01,1,2,4,1,2,0.2781661491692331
1994-01-01,1,2,5,1,2,0.7000823552718193
1994-01-01,1,2,4,1,1,0.1338828866784185
1994-01-01,1,2,4,1,2,0.6268287233978027
1994-01-01,1,2,4,0,2,0.675419274209941
1994-01-01,1,2,5,1,2,0.6754938581611494
1994-01-01,1,2,3,0,1,0.1056685312190671
1994-01-01,1,2,4,0,1,0.619893337949703
1994-01-01,1,2,5,1,2,0.3833638501677363
1994-01-01,1,2,5,1,1,0.2042060711652086
1994-01-01,1,2,7,1,1,0.4297178260665669
1994-01-01,1,2,5,0,2,0.0886158698215268
1994-01-01,1,2,4,1,1,0.1805942983575105
1994-01-01,1,2,3,1,1,0.5867753772807387
1994-01-01,1,2,3,0,1,0.3482632288323253
1994-01-01,1,2,6,0,2,0.1065151706971425
1994-01-01,1,2,3,0,1,0.3794399880297558
1994-01-01,1,2,3,1,2,0.7643944861478641
1994-01-01,1,2,4,0,1,0.7411067799300997
1994-01-01,1,2,6,1,1,0.3684013898887576
1994-01-01,1,2,4,1,1,0.6676141008515457
1994-01-01,1,2,3,0,1,0.0475199495098626
1994-01-01,1,2,2,0,1,0.1895932786741273
1994-01-01,1,2,7,0,2,0.4777111017193062
1994-01-01,1,2,4,0,1,0.6803271944366727
1994-01-01,1,2,2,0,1,0.2954795305877981
1994-01-01,1,2,4,0,1,0.0402159749071569
1994-01-01,1,2,4,1,1,0.7095713721424407
1994-01-01,1,2,2,1,1,0.5378860403881742
1994-01-01,1,2,5,0,1,0.5415017675950169
1994-01-01,1,2,3,0,1,0.8080477232887848
1994-01-01,1,2,2,0,2,0.0310022258443008
1994-01-01,1,2,2,0,2,0.0983978972772567
1994-01-01,1,2,3,0,1,0.6853834871936251
1994-01-01,1,2,3,1,1,0.1624584580197654
1994-01-01,1,2,2,0,1,0.1927521103158971
1994-01-01,1,2,5,0,1,0.7573839346063449
1994-01-01,1,2,4,1,1,0.1045897003576278
1994-01-01,1,2,3,1,1,0.53672638078928
1994-01-01,1,2,3,1,2,0.7232460610956548
1994-01-01,1,2,3,1,2,0.7289640056375992
1994-01-01,1,2,2,1,1,0.9791710759342632
1994-01-01,1,2,3,1,2,0.2778588496526222
1994-01-01,1,2,3,1,2,0.0798744568883691
1994-01-01,1,2,4,0,1,0.0141466578383332
1994-01-01,1,2,4,0,2,0.0079619044799782
1994-01-01,1,2,7,0,1,0.3878362387245472
1994-01-01,1,2,3,0,1,0.1573232495791767
1994-01-01,1,2,4,0,1,0.7624522549262697
1994-01-01,1,2,4,1,2,0.583842115930161
1994-01-01,1,2,6,0,2,0.8729127268228947
1994-01-01,1,2,6,0,1,0.97150104216826
1994-01-01,1,2,4,1,1,0.2185152170831401
1994-01-01,1,2,5,1,1,0.6916680757552591
1994-01-01,1,2,4,1,2,0.7489427499671815
1994-01-01,1,2,4,1,2,0.5220263650765014
1994-01-01,1,2,3,1,1,0.1090839572749082
1994-01-01,1,2,4,0,1,0.6065518909081891
1994-01-01,1,2,3,1,2,0.1746680528243262
1994-01-01,1,2,3,1,1,0.7370375800435435
1994-01-01,1,2,5,0,2,0.0449341503777636
1994-01-01,1,2,4,0,1,0.8550768636859021
1994-01-01,1,2,4,1,1,0.0748482505078513
1994-01-01,1,2,4,0,2,0.8588330309508383
1994-01-01,1,2,6,0,2,0.9598385987648264
1994-01-01,1,2,3,0,2,0.5139871582981309
1994-01-01,1,2,4,0,2,0.5601837969195127
1994-01-01,1,2,4,0,1,0.5916168542313163
1994-01-01,1,2,2,0,1,0.6330879513434665
1994-01-01,1,2,3,1,2,0.5481956878169826
1994-01-01,1,2,4,0,2,0.8069753739488372
1994-01-01,1,2,5,0,1,0.1072054803278097
1994-01-01,1,2,2,0,1,0.546413420122901
1994-01-01,1,2,3,1,1,0.1374925665136284
1994-01-01,1,2,5,0,2,0.9754802912443118
1994-01-01,1,2,6,1,1,0.3990230055741224
1994-01-01,1,2,5,1,1,0.3725912595670784
1994-01-01,1,2,3,0,2,0.5048837045415586
1994-01-01,1,2,6,1,1,0.1152169716519735
1994-01-01,1,2,4,1,2,0.6624452153927667
1994-01-01,1,2,3,1,1,0.0524344923078887
1994-01-01,1,2,4,0,2,0.8407648436113042
1994-01-01,1,2,7,1,1,0.1041683444284142
1994-01-01,1,2,3,1,1,0.3144121468934874
1994-01-01,1,2,3,0,1,0.9188722199688528
1994-01-01,1,2,3,0,2,0.4622584218552347
1994-01-01,1,2,3,1,1,0.9231325167532168
1994-01-01,1,2,4,0,1,0.6492678016730178
1994-01-01,1,2,5,1,2,0.8582678595909047
1994-01-01,1,2,2,0,1,0.7625937185514291
1994-01-01,1,2,7,1,1,0.5816663380676443
1994-01-01,1,2,4,1,2,0.9834225680216406
1994-01-01,1,2,5,0,2,0.3675008187115395
1994-01-01,1,2,4,0,2,0.8593285645633766
1994-01-01,1,2,6,1,2,0.6680206403664817
1994-01-01,1,2,6,1,2,0.4217562376284843
1994-01-01,1,2,4,0,1,0.6666529997570976
1994-01-01,1,2,4,0,1,0.7500999209879482
1994-01-01,1,2,3,1,1,0.785208634259499
1994-01-01,1,2,3,0,1,0.905089686369348
1994-01-01,1,2,5,1,2,0.5886173797818675
1994-01-01,1,2,3,0,1,0.3493092894048426
1994-01-01,1,2,5,0,2,0.4292075061504162
1994-01-01,1,2,3,0,1,0.7577758286218979
1994-01-01,1,2,4,1,1,0.9972715568238671
1994-01-01,1,2,4,1,2,0.2967722545152987
1994-01-01,1,2,6,1,1,0.9080344407506162
1994-01-01,1,2,5,0,2,0.7206541120826964
1994-01-01,1,2,6,0,1,0.594875582531323
1994-01-01,1,2,6,1,2,0.781053292714311
1994-01-01,1,2,3,0,1,0.2145887488651909
1994-01-01,1,2,6,1,1,0.0688892052816513
1994-01-01,1,2,3,1,1,0.6190464726829965
1994-01-01,1,2,3,1,1,0.1051552639235612
1994-01-01,1,2,5,1,1,0.0446034972577172
1994-01-01,1,2,6,0,1,0.8121629361962623
1994-01-01,1,2,2,1,1,0.4332559759646343
1994-01-01,1,2,5,0,1,0.7624583288322245
1994-01-01,1,2,7,1,2,0.9598577330600684
1994-01-01,1,2,4,0,2,0.2508458630953465
1994-01-01,1,2,3,0,2,0.1866662156764229
1994-01-01,1,2,5,1,2,0.6023237719659311
1994-01-01,1,2,4,0,1,0.2838396033460728
1994-01-01,1,2,2,0,1,0.5644348085701736
1994-01-01,1,2,2,0,2,0.7220915652550282
1994-01-01,1,2,3,0,2,0.5809903561972914
1994-01-01,1,2,3,1,1,0.8431455336927036
1994-01-01,1,2,4,0,1,0.4866414756731895
1994-01-01,1,2,4,0,2,0.6367149838753849
1994-01-01,1,2,4,0,1,0.7310780876942209
1994-01-01,1,2,2,1,2,0.3481124895738056
1994-01-01,1,2,5,0,2,0.2883006676457612
1994-01-01,1,2,3,1,1,0.3414915240439873
1994-01-01,1,2,2,0,1,0.1531267006239051
1994-01-01,1,2,3,0,2,0.4237178680086453
1994-01-01,1,2,4,0,2,0.1035545026429983
1994-01-01,1,2,5,1,2,0.2961579521955893
1994-01-01,1,2,2,0,1,0.5988494139967357
1994-01-01,1,2,3,0,1,0.0078016575681293
1994-01-01,1,2,3,1,2,0.9061305411412152
1994-01-01,1,2,6,0,2,0.8199139910339758
1994-01-01,1,2,2,0,3,0.4658226680736644
1994-01-01,1,2,4,0,1,0.3510164598849978
1994-01-01,1,2,3,0,1,0.5755625705696863
1994-01-01,1,2,5,1,2,0.836014233465801
1994-01-01,1,2,2,0,2,0.0515171251332075
1994-01-01,1,2,4,1,1,0.7285967680246997
1994-01-01,1,2,3,0,2,0.3667354768079531
1994-01-01,1,2,2,1,1,0.4863063058682279
1994-01-01,1,2,3,0,1,0.549525530013785
1994-01-01,1,2,2,0,2,0.9491456090076524
1994-01-01,1,2,5,1,2,0.2252886206434975
1994-01-01,1,2,4,1,2,0.7198181601786136
1994-01-01,1,2,6,0,1,0.1830624897215707
1994-01-01,1,2,5,0,2,0.224539756373699
1994-01-01,1,2,4,0,2,0.1315240920589429
1994-01-01,1,2,3,1,1,0.6604231456463319
1994-01-01,1,2,3,0,2,0.2705391632660909
1994-01-01,1,2,4,1,1,0.9305592049723328
1994-01-01,1,2,2,0,1,0.8029279121588485
1994-01-01,1,2,2,1,2,0.4417982178997122
1994-01-01,1,2,4,0,1,0.2014694803052164
1994-01-01,1,2,3,0,2,0.5850233591934297
1994-01-01,1,2,4,1,1,0.0333330490593182
1994-01-01,1,2,4,1,1,0.7991489651097445
1994-01-01,1,2,3,1,1,0.8816092055693004
1994-01-01,1,2,2,1,2,0.3702463880101508
1994-01-01,1,2,3,1,2,0.0031418923572501
1994-01-01,1,2,4,0,1,0.964904281228694
1994-01-01,1,2,4,0,2,0.1594038383611755
1994-01-01,1,2,4,0,1,0.6248384959367782
1994-01-01,1,2,4,0,1,0.3606423663064084
1994-01-01,1,2,2,1,1,0.092411014304345
1994-01-01,1,2,2,1,2,0.7334663753241337
1994-01-01,1,2,3,1,2,0.4405446873675225
1994-01-01,1,2,3,1,2,0.0805207770338183
1994-01-01,1,2,3,1,2,0.3261351413983108
1994-01-01,1,2,6,0,1,0.8645296334800701
1994-01-01,1,2,4,0,2,0.0877057513095057
1994-01-01,1,2,3,0,2,0.316992286732676
1994-01-01,1,2,2,0,1,0.5303534713571291
1994-01-01,1,2,3,1,1,0.2344137545501088
1994-01-01,1,2,3,1,2,0.2143223157958857
1994-01-01,1,2,6,1,2,0.9390178124584128
1994-01-01,1,2,4,1,1,0.900064711772322
1994-01-01,1,2,5,1,1,0.2500578454403591
1994-01-01,1,2,3,0,1,0.0375066728468945
1994-01-01,1,2,4,1,2,0.0234817638520854
1994-01-01,1,2,3,1,1,0.354782241070617
1994-01-01,1,2,6,0,2,0.8524332213522721
1994-01-01,1,2,2,1,1,0.5116584582910816
1994-01-01,1,2,2,1,1,0.8325087567831867
1994-01-01,1,2,4,1,1,0.6343809524299957
1994-01-01,1,2,3,0,1,0.6009322251976974
1994-01-01,1,2,4,1,1,0.6753243535873433
1994-01-01,1,2,3,0,2,0.5293062106431083
1994-01-01,1,2,4,0,2,0.5881534979430478
1994-01-01,1,2,4,1,1,0.6442117272824026
1994-01-01,1,2,3,1,1,0.5926289133611937
1994-01-01,1,2,4,1,1,0.6433677819997098
1994-01-01,1,2,3,0,2,0.8359302079103457
1994-01-01,1,2,2,0,1,0.2198549188156027
1994-01-01,1,2,7,1,1,0.9805324551849818
1994-01-01,1,2,2,0,1,0.1653084932598257
1994-01-01,1,2,5,1,1,0.3529065063858126
1994-01-01,1,2,2,1,2,0.6789611747523396
1994-01-01,1,2,3,0,2,0.190766550967544
1994-01-01,1,2,4,1,2,0.9315193864697168
1994-01-01,1,2,3,1,1,0.9820761647588524
1994-01-01,1,2,3,1,1,0.3383204059438285
1994-01-01,1,2,5,0,2,0.0805076481096995
1994-01-01,1,2,3,0,1,0.3963541282927133
1994-01-01,1,2,3,1,1,0.2012659426140066
1994-01-01,1,2,3,0,2,0.9478926391553402
1994-01-01,1,2,3,1,1,0.2149856732731709
1994-01-01,1,2,2,0,2,0.1829449383806981
1994-01-01,1,2,3,0,1,0.0478202903693029
1994-01-01,1,2,5,0,1,0.8157302976277694
1994-01-01,1,2,3,1,1,0.6650918401990176
1994-01-01,1,2,3,0,2,0.7498483100443267
1994-01-01,1,2,4,0,1,0.2590458218957983
1994-01-01,1,2,5,1,1,0.2513201234095251
1994-01-01,1,2,4,0,1,0.1828136625948329
1994-01-01,1,2,3,0,1,0.4795894357467601
1994-01-01,1,2,4,0,1,0.7652744831454594
1994-01-01,1,2,4,0,2,0.5511427288240653
1994-01-01,1,2,4,0,1,0.4231588492990725
1994-01-01,1,2,3,1,2,0.1849730948104651
1994-01-01,1,2,6,1,2,0.7461271303591026
1994-01-01,1,2,4,0,2,0.9115714586251
1994-01-01,1,2,3,0,2,0.2940700580083464
1994-01-01,1,2,5,1,1,0.4055321222737987
1994-01-01,1,2,5,0,2,0.9913536862125166
1994-01-01,1,2,4,1,2,0.66724066124721
1994-01-01,1,2,3,1,1,0.6356060989402885
1994-01-01,1,2,5,0,2,0.5914297770408965
1994-01-01,1,2,6,0,2,0.2581265233224257
1994-01-01,1,2,7,1,2,0.9801255748844406
1994-01-01,1,2,3,0,1,0.625843069311351
1994-01-01,1,2,2,0,1,0.3864578440085692
1994-01-01,1,2,4,1,2,0.8345719496152186
1994-01-01,1,2,4,1,2,0.8837045590598742
1994-01-01,1,2,3,1,1,0.6167790727320663
1994-01-01,1,2,4,0,2,0.8154556376046573
1994-01-01,1,2,4,1,2,0.5147475251275981
1994-01-01,1,2,2,1,1,0.5441728090764126
1994-01-01,1,2,5,0,2,0.789021613972357
1994-01-01,1,2,6,0,3,0.7684555593259319
1994-01-01,1,2,3,1,2,0.6994324753214469
1994-01-01,1,2,6,1,1,0.8776134482357549
1994-01-01,1,2,6,0,1,0.8156572629370973
1994-01-01,1,2,5,0,2,0.1144834315627892
1994-01-01,1,2,7,1,2,0.9647605864562376
1994-01-01,1,2,5,0,2,0.5641940457246009
1994-01-01,1,2,4,1,1,0.367275538432376
1994-01-01,1,2,7,1,1,0.7191045693679881
1994-01-01,1,2,2,1,2,0.961093128332372
1994-01-01,1,2,5,1,2,0.4060117666414323
1994-01-01,1,2,2,1,2,0.1645171767902256
1994-01-01,1,2,4,0,2,0.4759719705626559
1994-01-01,1,2,3,0,1,0.9064284218850376
1994-01-01,1,2,2,0,1,0.1134994027588779
1994-01-01,1,2,3,1,1,0.8147568307581186
1994-01-01,1,2,4,1,2,0.2565517140078348
1994-01-01,1,2,7,1,2,0.8542195730826225
1994-01-01,1,2,4,0,2,0.2862021323502106
1994-01-01,1,2,3,1,1,0.6780606304012393
1994-01-01,1,2,3,1,2,0.798078461565421
1994-01-01,1,2,3,1,1,0.8328635692889356
1994-01-01,1,2,7,0,2,0.1623269523889209
1994-01-01,1,2,3,0,2,0.2829690644459884
1994-01-01,1,2,4,0,2,0.0456522219605071
1994-01-01,1,2,3,1,2,0.1951372992355209
1994-01-01,1,2,5,0,1,0.9763309690521504
1994-01-01,1,2,2,0,1,0.2746310702991945
1994-01-01,1,2,7,1,1,0.2084754966610652
1994-01-01,1,2,2,1,1,0.626969121535732
1994-01-01,1,2,5,0,2,0.1409890505228955
1994-01-01,1,2,4,0,1,0.3980909454025166
1994-01-01,1,2,4,0,1,0.4205711249301975
1994-01-01,1,2,6,1,2,0.453007119441444
1994-01-01,1,2,3,1,1,0.4199700409658918
1994-01-01,1,2,3,0,1,0.3643664784502654
1994-01-01,1,2,4,1,1,0.2333438187135861
1994-01-01,1,2,3,1,2,0.6316978866440655
1994-01-01,1,2,4,0,2,0.7873257780499585
1994-01-01,1,2,3,1,1,0.5485022518426215
1994-01-01,1,2,2,1,1,0.1517081498853216
1994-01-01,1,2,4,1,1,0.9922893104222392
1994-01-01,1,2,3,0,1,0.0939997300797479
1994-01-01,1,2,2,0,1,0.9207288610686616
1994-01-01,1,2,6,1,1,0.2528963322748845
1994-01-01,1,2,4,0,2,0.4836573915492191
1994-01-01,1,2,3,0,2,0.4281981124585278
1994-01-01,1,2,6,0,1,0.9419869436412318
1994-01-01,1,2,4,0,2,0.9246636042017145
1994-01-01,1,2,3,0,2,0.8629953141581621
1994-01-01,1,2,4,1,2,0.9091894558210692
1994-01-01,1,2,3,0,1,0.3716190004772585
1994-01-01,1,2,4,1,1,0.4739854127701234
1994-01-01,1,2,4,1,1,0.8904594282259811
1994-01-01,1,2,3,0,2,0.2041697695305724
1994-01-01,1,2,4,0,2,0.147568701673074
1994-01-01,1,2,3,0,2,0.3362896787158974
1994-01-01,1,2,2,0,1,0.2906874634858582
1994-01-01,1,2,5,0,1,0.1150577299747472
1994-01-01,1,2,4,1,2,0.310330400805216
1994-01-01,1,2,3,1,3,0.2106544648410419
1994-01-01,1,2,3,1,1,0.4088159123863173
1994-01-01,1,2,2,1,2,0.6931239153040287
1994-01-01,1,2,2,1,1,0.5611188521031384
1994-01-01,1,2,2,0,1,0.571649115424719
1994-01-01,1,2,2,1,1,0.216955346075306
1994-01-01,1,2,7,0,1,0.5402740340066207
1994-01-01,1,2,3,0,2,0.0915771806351027
1994-01-01,1,2,3,0,2,0.060823538823488
1994-01-01,1,2,5,1,2,0.5624038077939584
1994-01-01,1,2,3,1,2,0.3493830167110724
1994-01-01,1,2,3,0,3,0.9404848838824348
1994-01-01,1,2,5,1,2,0.335546150268848
1994-01-01,1,2,7,0,1,0.0528467374414382
1994-01-01,1,2,4,1,1,0.8483216139347158
1994-01-01,1,2,4,0,1,0.8000708391506933
1994-01-01,1,2,5,1,1,0.6946100659981447
1994-01-01,1,2,3,1,2,0.233243761586025
1994-01-01,1,2,4,1,1,0.6339308495192318
1994-01-01,1,2,5,0,2,0.914351501197492
1994-01-01,1,2,5,0,2,0.4799542209879194
1994-01-01,1,2,5,0,1,0.6221136384346604
1994-01-01,1,2,3,1,1,0.3472540429769956
1994-01-01,1,2,4,1,2,0.4744661086508478
1994-01-01,1,2,4,1,2,0.626928765315494
1994-01-01,1,2,3,1,1,0.0299139356193726
1994-01-01,1,2,6,0,2,0.2032156954262268
1994-01-01,1,2,2,1,2,0.7278120219619584
1994-01-01,1,2,5,1,1,0.3822987506994011
1994-01-01,1,2,4,1,1,0.6368238809612639
1994-01-01,1,2,7,0,2,0.3121614847512995
1994-01-01,1,2,3,1,2,0.0766464730337009
1994-01-01,1,2,6,0,2,0.8371878103186111
1994-01-01,1,2,4,1,2,0.9852511528769944
1994-01-01,1,2,5,0,1,0.5634291731959268
1994-01-01,1,2,5,1,1,0.8696992502296881
1994-01-01,1,2,4,0,1,0.3149671303370643
1994-01-01,1,2,4,0,1,0.2407862776770602
1994-01-01,1,2,4,0,2,0.6116347568711062
1994-01-01,1,2,4,0,2,0.7447518471666016
1994-01-01,1,2,5,0,1,0.2108163824449753
1994-01-01,1,2,4,1,1,0.8895990448347748
1994-01-01,1,2,7,1,1,0.3161965593444427
1994-01-01,1,2,5,1,2,0.681513935217847
1994-01-01,1,2,3,0,1,0.4062086628953246
1994-01-01,1,2,3,0,1,0.2380228261250384
1994-01-01,1,2,4,1,2,0.62062564160033
1994-01-01,1,2,3,1,2,0.7337492010345696
1994-01-01,1,2,4,1,1,0.4818313726325021
1994-01-01,1,2,3,0,1,0.1396898251409611
1994-01-01,1,2,5,1,1,0.5944700576126194
1994-01-01,1,2,2,1,2,0.6291613709288824
1994-01-01,1,2,3,1,2,0.0579393439974647
1994-01-01,1,2,6,1,1,0.5226397138289042
1994-01-01,1,2,5,1,1,0.9017655341723586
1994-01-01,1,2,3,1,1,0.1423130124436743
1994-01-01,1,2,3,0,1,0.9900372453842908
1994-01-01,1,2,6,1,1,0.9609647338141084
1994-01-01,1,2,3,0,2,0.0706604048058217
1994-01-01,1,2,3,0,1,0.2835186873894357
1994-01-01,1,2,2,0,2,0.2291601949126575
1994-01-01,1,2,6,0,1,0.2175247866690079
1994-01-01,1,2,3,1,1,0.5955288522340619
1994-01-01,1,2,5,1,2,0.527703846783476
1994-01-01,1,2,4,1,1,0.2489367189193983
1994-01-01,1,2,3,0,3,0.8375496866877189
1994-01-01,1,2,6,1,2,0.3509893659353061
1994-01-01,1,2,6,0,2,0.5312355469200544
1994-01-01,1,2,3,0,1,0.666619680198621
1994-01-01,1,2,5,0,2,0.0567887343714757
1994-01-01,1,2,7,1,2,0.7907335148342153
1994-01-01,1,2,4,0,1,0.8713571408374248
1994-01-01,1,2,4,0,1,0.9647150569039868
1994-01-01,1,2,4,0,1,0.855976706246554
1994-01-01,1,2,7,0,1,0.3958802655339786
1994-01-01,1,2,2,0,2,0.0681291243137069
1994-01-01,1,2,2,1,1,0.0257410327277099
1994-01-01,1,2,3,0,1,0.7613406880086763
1994-01-01,1,2,4,0,2,0.6601038141348339
1994-01-01,1,2,3,0,2,0.7139641018439824
1994-01-01,1,2,7,1,1,0.6111575513325471
1994-01-01,1,2,4,1,1,0.2326808365401058
1994-01-01,1,2,4,0,2,0.7273225338796885
1994-01-01,1,2,2,1,1,0.7955683233134876
1994-01-01,1,2,4,0,2,0.3825978634156234
1994-01-01,1,2,2,0,2,0.4611397525645696
1994-01-01,1,2,5,0,1,0.955193928819088
1994-01-01,1,2,3,1,1,0.77000360162562
1994-01-01,1,2,4,1,2,0.2253727847858526
1994-01-01,1,2,3,0,1,0.1012270851609642
1994-01-01,1,2,4,1,2,0.7060058476600377
1994-01-01,1,2,2,0,1,0.3720064885128639
1994-01-01,1,2,2,1,2,0.3147769893778372
1994-01-01,1,2,3,0,1,0.0684321766273243
1994-01-01,1,2,3,1,2,0.1646986192951715
1994-01-01,1,2,5,0,1,0.6843029196208984
1994-01-01,1,2,3,1,1,0.785555572645225
1994-01-01,1,2,4,0,1,0.6319569028588559
1994-01-01,1,2,4,1,2,0.523693483231993
1994-01-01,1,2,2,0,2,0.4221877081572169
1994-01-01,1,2,5,0,2,0.2957254649271706
1994-01-01,1,2,3,1,2,0.1765502915835809
1994-01-01,1,2,3,1,2,0.9199347869941183
1994-01-01,1,2,6,1,1,0.9380156557000312
1994-01-01,1,2,2,1,1,0.5160379198123779
1994-01-01,1,2,3,1,1,0.7580836180514536
1994-01-01,1,2,4,1,2,0.8718987806621655
1994-01-01,1,2,7,0,1,0.1735045086849438
